id,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name,source
116.0,benzinga.com,What's Going On With Fractyl Health Stock Tuesday?,"Tuesday, Fractyl Health Inc GUTS released new preclinical findings for the first clinical candidate in its Rejuva pancreatic gene therapy platform. RJVA-001 is the company’s first GLP-1 gene therapy candidate to emerge from the platform, setting the stage for…",https://biztoc.com/x/7efc9fd626c64348,https://c.biztoc.com/p/7efc9fd626c64348/s.webp,2024-03-12T15:22:16Z,"Tuesday, Fractyl Health Inc GUTS released new preclinical findings for the first clinical candidate in its Rejuva pancreatic gene therapy platform.RJVA-001 is the companys first GLP-1 gene therapy ca… [+289 chars]",,Biztoc.com,
117.0,Science X,Advances and applications of nanoparticles in cancer therapy,"The research team of Prof. Changyang Gong from the Department of Biotherapy, Cancer Center and State Key Laboratory of Biotherapy, West China Hospital, Sichuan University has published a new review showing that rapid growth in nanoparticles as delivery system…",https://phys.org/news/2024-03-advances-applications-nanoparticles-cancer-therapy.html,https://scx2.b-cdn.net/gfx/news/hires/2024/advances-and-applicati.jpg,2024-03-20T08:39:46Z,"by Sichuan International Medical Exchange and Promotion Association
The research team of Prof. Changyang Gong from the Department of Biotherapy, Cancer Center and State Key Laboratory of Biotherapy,… [+2543 chars]",,Phys.Org,
118.0,"Mehb Khoja, Forbes Councils Member, 
 Mehb Khoja, Forbes Councils Member
 https://www.forbes.com/sites/forbesfinancecouncil/people/mehbkhoja/",GLP-1s Vs. Gene Therapy: The New Drugs Making Waves In Self-Insurance,These two categories of pharmaceutical drugs are causing an alarming increase in costs for stop-loss insurance and reinsurance stakeholders.,https://www.forbes.com/sites/forbesfinancecouncil/2024/04/02/glp-1s-vs-gene-therapy-the-new-drugs-making-waves-in-self-insurance/,https://imageio.forbes.com/specials-images/imageserve/660b2874a80273420d7b3229/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-04-02T11:00:00Z,"Mehb is Chief Actuary at BCS Financial, and a Fellow of the Society of Actuaries.
getty
Ask anyone about the top buzzwords in the self-funded industry right now, and they will surely mention GLP-1s… [+4188 chars]",,Forbes,
119.0,Yves Smith,Links 3/22/2024,"Our bold daily links: pricey gene therapy. Covid and shingles, US to extend Huawei sanctions? Germany teaching warmongering, Israel departures not coming back, Houthis attack Israel port, Assange deal? privatizing war, Trump $3.5 SPAC windfall? Biden public s…",https://www.nakedcapitalism.com/2024/03/links-3-22-2024.html,https://www.nakedcapitalism.com/wp-content/uploads/2024/03/Screen-Shot-2024-03-22-at-5.23.34-PM.png,2024-03-22T10:55:21Z,"Whats Lymphoma? Risks Posed by Immediate Release of Test Results to Patients New England Journal of Medicine (Dr. Kevin)
New gene therapy, to be priced at $4.25 million, has already transformed chil… [+7481 chars]",,Nakedcapitalism.com,
120.0,Science X,In vivo production of CAR-T cells using virus-mimetic fusogenic nanovesicles,"Chimeric antigen receptors (CARs) are synthesized membrane proteins that enable lymphocytes to recognize and respond to the specific antigens of target cells. Despite the impressive efficacy of CAR-T cell therapy in treating B-cell lymphoma or leukemia, the e…",https://phys.org/news/2024-03-vivo-production-car-cells-virus.html,https://scx2.b-cdn.net/gfx/news/hires/2024/in-vivo-production-of.jpg,2024-03-15T18:00:03Z,"This article has been reviewed according to Science X's 
editorial process
and policies.
Editors have highlighted
the following attributes while ensuring the content's credibility:
fact-checked… [+2956 chars]",,Phys.Org,
121.0,"Yola Robert, Senior Contributor, 
 Yola Robert, Senior Contributor
 https://www.forbes.com/sites/yolarobert1/",Rocket Pharmaceuticals Shines Spotlight On Rare Diseases,Rocket Pharmaceuticals celebrated its sixth annual Rare Disease Day event bringing together leaders in the biotech community along with patients and advocates.,https://www.forbes.com/sites/yolarobert1/2024/03/19/rocket-pharmaceuticals-shines-spotlight-on-rare-diseases/,https://imageio.forbes.com/specials-images/imageserve/65f90f1c0f13d01314a5bfbb/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-03-19T14:15:00Z,"Patient at Rocket Pharmaceuticals Rare Disease day.
Mark Jaworski Studios
Rocket Pharmaceuticals celebrated its sixth annual Rare Disease Day event bringing together leaders in the biotech communit… [+3414 chars]",,Forbes,
122.0,,Biomarkers of the middle-aged brain predict cognitive health in old age,The middle-aged brain could provide a window into future cognitive health. A team reviewed evidence from human and animal studies suggesting that middle age -- commonly considered as the period between 40 and 60 or 65 years of age -- marks a shift in brain ag…,https://www.sciencedaily.com/releases/2024/03/240319122932.htm,https://www.sciencedaily.com/images/scidaily-icon.png,2024-03-19T16:29:32Z,"The middle-aged brain could provide a window into future cognitive health, researchers write in a review publishing March 19 in the journal Trends in Neurosciences. The team reviewed evidence from hu… [+3747 chars]",,Science Daily,
123.0,Mario Aguilera,New genetic analysis tool tracks risks tied to CRISPR edits,"Since its breakthrough development more than a decade ago, CRISPR has revolutionized DNA editing across a broad range of fields. Now scientists are applying the technology's immense potential to human health and disease, targeting new therapies for an array o…",https://phys.org/news/2024-03-genetic-analysis-tool-tracks-crispr.html,https://scx2.b-cdn.net/gfx/news/2024/new-genetic-analysis-t-1.jpg,2024-03-26T21:15:03Z,"This article has been reviewed according to Science X's 
editorial process
and policies.
Editors have highlighted
the following attributes while ensuring the content's credibility:
fact-checked… [+4006 chars]",,Phys.Org,
124.0,investors.com,"How Sleeper Biotech Solid Biosciences, With A 687% Gain, Is Making A Comeback","Solid Biosciences is shrugging off several messy years in gene therapy development. The biotech stock has gotten a triple-digit boost. The post How Sleeper Biotech Solid Biosciences, With A 687% Gain, Is Making A Comeback appeared first on Investor's Business…",https://biztoc.com/x/5be117b33dee6cbe,https://c.biztoc.com/273/og.png,2024-03-28T15:44:08Z,"Solid Biosciences is shrugging off several messy years in gene therapy development. The biotech stock has gotten a triple-digit boost.The post How Sleeper Biotech Solid Biosciences, With A 687% Gain,… [+135 chars]",,Biztoc.com,
125.0,"William A. Haseltine, Contributor, 
 William A. Haseltine, Contributor
 https://www.forbes.com/sites/williamhaseltine/","Gene Therapy, DNA's Past, RNA's Future: The Golden Era","Gene therapy made significant breakthroughs between 2000 and the 2010s, marking a golden era in medical history.",https://www.forbes.com/sites/williamhaseltine/2024/04/02/gene-therapy-dnas-past-rnas-future-the-golden-era/,https://imageio.forbes.com/specials-images/imageserve/660c048e860c974cf8381dbf/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-04-02T13:17:14Z,"Artist representation of DNA and Gene Therapy
Image by freepik
This story is part of a series on the current progression in Regenerative Medicine. In 1999, I defined regenerative medicine as the co… [+7966 chars]",,Forbes,
126.0,"William A. Haseltine, Contributor, 
 William A. Haseltine, Contributor
 https://www.forbes.com/sites/williamhaseltine/","Gene Therapy, DNA's Past, RNA's Future: Early History",The period between the 1920s and 1950s was a time of significant progress and exciting discoveries in genetics and biomedicine,https://www.forbes.com/sites/williamhaseltine/2024/03/27/gene-therapy-dnas-past-rnas-future-early-history/,https://imageio.forbes.com/specials-images/imageserve/660437253e72aaaac74bbbc1/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-03-27T15:20:56Z,"3D render of a medical background with DNA strand
Image by kjpargeter on Freepik
This story is part of a series on the current progression in Regenerative Medicine. In 1999, I defined regenerative … [+6506 chars]",,Forbes,
127.0,Michael Irving,Chemotherapy brain fog cleared with simple light and sound treatment,"If you or someone you know has gone through chemotherapy, you might be familiar with the side effect commonly called 'chemo brain.' Scientists have now demonstrated a simple way to protect brain cells from damage using flashing lights and sounds at a certain …",https://newatlas.com/medical/chemotherapy-brain-fog-light-sound/,https://assets.newatlas.com/dims4/default/a178b7b/2147483647/strip/true/crop/2000x1050+0+225/resize/1200x630!/quality/90/?url=http%3A%2F%2Fnewatlas-brightspot.s3.amazonaws.com%2F8d%2F0a%2Ff25f9b33473f8cef95727fb116a7%2Fchemo-brain-stimulation.jpg&na.image_optimisation=0,2024-03-12T02:42:06Z,"If you or someone you know has gone through chemotherapy, you might be familiar with the side effect commonly called 'chemo brain.' Scientists have now demonstrated a simple way to protect brain cell… [+3951 chars]",,New Atlas,
128.0,,"Acetate Revisited: A Key Biomolecule at the Nexus of Metabolism, Epigenetics","Acetate, the shortest chain fatty acid, has been implicated in providing health benefits whether it is derived from the diet or is generated from microbial f...",https://www.frontiersin.org/journals/physiology/articles/10.3389/fphys.2020.580171/full,https://www.frontiersin.org/files/MyHome%20Article%20Library/580171/580171_Thumb_400.jpg,2024-03-26T11:46:02Z,"Introduction
Diabetes, obesity, heart disease, cancer, and liver disease have all been linked in various ways to acetate availability, metabolism, and signaling. Acetate supplementation induces phys… [+163834 chars]",,Frontiersin.org,
129.0,,Research sheds light on new strategy to treat infertility,New research describes the science behind a promising technique to treat infertility by turning a skin cell into an egg that is capable of producing viable embryos. The technique could be used by women of advanced maternal age or for those who are unable to p…,https://www.sciencedaily.com/releases/2024/03/240308142739.htm,https://www.sciencedaily.com/images/scidaily-icon.png,2024-03-08T19:27:39Z,New research from Oregon Health &amp; Science University describes the science behind a promising technique to treat infertility by turning a skin cell into an egg that is capable of producing viable… [+4254 chars],,Science Daily,
130.0,Zay,Flossie Wong-Staal #WHM24 #WomensHistoryMonth #WomenInSTEM,"Today we celebrate Flossie Wong-Staal, “a pioneering former NIH scientist, a major figure in the discovery of HIV, and the first to clone that virus.”Here’s more from the National Institute for Health:Flossie also discovered molecular evidence of micro-variat…",https://blog.adafruit.com/2024/03/27/flossie-wong-staal-whm24-womenshistorymonth-womeninstem/,https://cdn-blog.adafruit.com/uploads/2024/03/adafruit_womens_history_2024_blog-6.jpg,2024-03-27T13:00:40Z,"Today we celebrate Flossie Wong-Staal, “a pioneering former NIH scientist, a major figure in the discovery of HIV, and the first to clone that virus.”Flossie also discovered molecular evidence of mic… [+2020 chars]",,Adafruit.com,
131.0,https://www.facebook.com/WebMD,Getting a Second Opinion for Cancer Treatment,"A second opinion can be a key part of cancer treatment. Find out how fresh input can offer new approaches or confirm you’re on the right track, and when it’s smart to stay put.",https://www.webmd.com/cancer/features/cancer-second-opinion,https://img.lb.wbmdstatic.com/vim/live/webmd/consumer_assets/site_images/article_thumbnails/reference_guide/prostate_cancer_doctor_questions_ref_guide/1800x1200_prostate_cancer_doctor_questions_ref_guide.jpg,2024-04-02T21:30:48Z,"Timing matters. Switching doctors can be tricky if youve already started your treatment. But even if youre halfway through your therapy, you may have good reasons to want to try something else or jus… [+2121 chars]",,WebMD,
132.0,,Kyowa Kirin's gene therapy most expensive US drug with $4.3 million price tag,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_8a5373b7-ddef-48b1-9136-f7585c7087ed,,2024-03-20T12:48:54Z,"Si vous cliquez sur « Tout accepter », nos partenaires (y compris 241 qui font partie du Cadre de transparence et de consentement dIAB) et nous utiliserons également des témoins et vos données person… [+982 chars]",,Yahoo Entertainment,
133.0,"Katie Jennings, Forbes Staff, 
 Katie Jennings, Forbes Staff
 https://www.forbes.com/sites/katiejennings/",InnovationRx: Base Editing Pioneer Nicole Gaudelli Joins GV,"Plus: eGenesis, the startup behind the first pig-human kidney transplant, is targeting hearts and livers next.",https://www.forbes.com/sites/katiejennings/2024/03/27/innovationrx-base-editing-pioneer-nicole-gaudelli-joins-gv/,https://imageio.forbes.com/specials-images/imageserve/660494100df8c256fcaaaf8d/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-03-27T21:58:49Z,"InnovationRx is your weekly digest of healthcare news. To get it in your inbox, subscribe here. 
Nicole Gaudelli, entrepreneur-in-residence in life sciences, GV.
GV
As a postdoctoral researcher at… [+6129 chars]",,Forbes,
